METADATA|Position|SourceSystemOwner|SourceSystemId|EffectiveStartDate|PositionCode|BusinessUnitName|Name|ActiveStatus|DepartmentId|JobId|LocationId|FullPartTime|RegularTemporary|HiringStatus|PositionType|FTE|HeadCount|WorkingHours|Frequency
MERGE|Position|ALTAHRN01|131797|1951/01/01|131797|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131798|1951/01/01|131798|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131799|1951/01/01|131799|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131800|1951/01/01|131800|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131801|1951/01/01|131801|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131802|1951/01/01|131802|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131803|1951/01/01|131803|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131804|1951/01/01|131804|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131805|1951/01/01|131805|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131806|1951/01/01|131806|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131807|1951/01/01|131807|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131808|1951/01/01|131808|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131809|1951/01/01|131809|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131810|1951/01/01|131810|UOB Business Unit|Occupational Health Administrator|A|300000001922212|300000009529186|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131811|1951/01/01|131811|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131812|1951/01/01|131812|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131813|1951/01/01|131813|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131814|1951/01/01|131814|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131815|1951/01/01|131815|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131816|1951/01/01|131816|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131817|1951/01/01|131817|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131818|1951/01/01|131818|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131819|1951/01/01|131819|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131820|1951/01/01|131820|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131821|1951/01/01|131821|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131822|1951/01/01|131822|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131823|1951/01/01|131823|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131824|1951/01/01|131824|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131825|1951/01/01|131825|UOB Business Unit|Recruitment Administrator|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131826|1951/01/01|131826|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131827|1951/01/01|131827|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131828|1951/01/01|131828|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131829|1951/01/01|131829|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131830|1951/01/01|131830|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131831|1951/01/01|131831|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131832|1951/01/01|131832|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131833|1951/01/01|131833|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131834|1951/01/01|131834|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131835|1951/01/01|131835|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131836|1951/01/01|131836|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131837|1951/01/01|131837|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131838|1951/01/01|131838|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131839|1951/01/01|131839|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131840|1951/01/01|131840|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131841|1951/01/01|131841|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131842|1951/01/01|131842|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131843|1951/01/01|131843|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131844|1951/01/01|131844|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131845|1951/01/01|131845|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131846|1951/01/01|131846|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131847|1951/01/01|131847|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131848|1951/01/01|131848|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131849|1951/01/01|131849|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131850|1951/01/01|131850|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131851|1951/01/01|131851|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131852|1951/01/01|131852|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131853|1951/01/01|131853|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131854|1951/01/01|131854|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131855|1951/01/01|131855|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131856|1951/01/01|131856|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131857|1951/01/01|131857|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131858|1951/01/01|131858|UOB Business Unit|Recruitment Assistant|A|300000001922212|300000009529198|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131859|1951/01/01|131859|UOB Business Unit|Reward and Remuneration Assistant|A|300000001922212|300000009529204|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131860|1951/01/01|131860|UOB Business Unit|Reward and Remuneration Assistant|A|300000001922212|300000009529204|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131861|1951/01/01|131861|UOB Business Unit|Reward and Remuneration Assistant|A|300000001922212|300000009529204|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131862|1951/01/01|131862|UOB Business Unit|Reward and Remuneration Assistant|A|300000001922212|300000009529204|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131863|1951/01/01|131863|UOB Business Unit|Reward and Remuneration Assistant|A|300000001922212|300000009529204|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131864|1951/01/01|131864|UOB Business Unit|Reward and Remuneration Assistant|A|300000001922212|300000009529204|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131865|1951/01/01|131865|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131866|1951/01/01|131866|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131867|1951/01/01|131867|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131868|1951/01/01|131868|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131869|1951/01/01|131869|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131870|1951/01/01|131870|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131871|1951/01/01|131871|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131872|1951/01/01|131872|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131873|1951/01/01|131873|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131874|1951/01/01|131874|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131875|1951/01/01|131875|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131876|1951/01/01|131876|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131877|1951/01/01|131877|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131878|1951/01/01|131878|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131879|1951/01/01|131879|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131880|1951/01/01|131880|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131881|1951/01/01|131881|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131882|1951/01/01|131882|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131883|1951/01/01|131883|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131884|1951/01/01|131884|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131885|1951/01/01|131885|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131886|1951/01/01|131886|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131887|1951/01/01|131887|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131888|1951/01/01|131888|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131889|1951/01/01|131889|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131890|1951/01/01|131890|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131891|1951/01/01|131891|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131892|1951/01/01|131892|UOB Business Unit|School Administrator|A|300000001445335|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131893|1951/01/01|131893|UOB Business Unit|School Administrator|A|300000009529891|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131894|1951/01/01|131894|UOB Business Unit|School Administrator|A|300000009529910|300000009529237|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131895|1951/01/01|131895|UOB Business Unit|School Administrator|A|300000009529929|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131896|1951/01/01|131896|UOB Business Unit|School Administrator|A|300000009535064|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131897|1951/01/01|131897|UOB Business Unit|School Administrator|A|300000001720051|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131898|1951/01/01|131898|UOB Business Unit|School Administrator|A|300000002283238|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131899|1951/01/01|131899|UOB Business Unit|School Administrator|A|300000001445335|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131900|1951/01/01|131900|UOB Business Unit|School Administrator|A|300000009529891|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131901|1951/01/01|131901|UOB Business Unit|School Administrator|A|300000009529910|300000009529237|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131902|1951/01/01|131902|UOB Business Unit|School Administrator|A|300000009529929|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131903|1951/01/01|131903|UOB Business Unit|School Administrator|A|300000009535064|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131904|1951/01/01|131904|UOB Business Unit|School Administrator|A|300000001720051|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131905|1951/01/01|131905|UOB Business Unit|School Administrator|A|300000002283238|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131906|1951/01/01|131906|UOB Business Unit|School Administrator|A|300000009535064|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131907|1951/01/01|131907|UOB Business Unit|School Administrator|A|300000001720051|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131908|1951/01/01|131908|UOB Business Unit|Personal Assistant|A|300000001445335|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131909|1951/01/01|131909|UOB Business Unit|Personal Assistant|A|300000009529891|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131910|1951/01/01|131910|UOB Business Unit|Personal Assistant|A|300000009529910|300000009529240|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131911|1951/01/01|131911|UOB Business Unit|Personal Assistant|A|300000009529929|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131912|1951/01/01|131912|UOB Business Unit|Personal Assistant|A|300000009535064|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131913|1951/01/01|131913|UOB Business Unit|Personal Assistant|A|300000001720051|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131914|1951/01/01|131914|UOB Business Unit|Personal Assistant|A|300000002283238|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131915|1951/01/01|131915|UOB Business Unit|Personal Assistant|A|300000001445335|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131916|1951/01/01|131916|UOB Business Unit|Personal Assistant|A|300000009529891|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131917|1951/01/01|131917|UOB Business Unit|Personal Assistant|A|300000009529910|300000009529240|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131918|1951/01/01|131918|UOB Business Unit|Personal Assistant|A|300000009529929|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131919|1951/01/01|131919|UOB Business Unit|Personal Assistant|A|300000009535064|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131920|1951/01/01|131920|UOB Business Unit|Personal Assistant|A|300000001720051|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131921|1951/01/01|131921|UOB Business Unit|Personal Assistant|A|300000002283238|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131922|1951/01/01|131922|UOB Business Unit|Personal Assistant|A|300000009535064|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131923|1951/01/01|131923|UOB Business Unit|Personal Assistant|A|300000001720051|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131924|1951/01/01|131924|UOB Business Unit|Receptionist|A|300000001445335|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131925|1951/01/01|131925|UOB Business Unit|Receptionist|A|300000009529891|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131926|1951/01/01|131926|UOB Business Unit|Receptionist|A|300000009529910|300000009529243|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131927|1951/01/01|131927|UOB Business Unit|Receptionist|A|300000009529929|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131928|1951/01/01|131928|UOB Business Unit|Receptionist|A|300000009535064|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131929|1951/01/01|131929|UOB Business Unit|Receptionist|A|300000001720051|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131930|1951/01/01|131930|UOB Business Unit|Receptionist|A|300000002283238|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131931|1951/01/01|131931|UOB Business Unit|Receptionist|A|300000001445335|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131932|1951/01/01|131932|UOB Business Unit|Receptionist|A|300000009529891|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131933|1951/01/01|131933|UOB Business Unit|Receptionist|A|300000009529910|300000009529243|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131934|1951/01/01|131934|UOB Business Unit|Receptionist|A|300000009529929|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131935|1951/01/01|131935|UOB Business Unit|Receptionist|A|300000009535064|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131936|1951/01/01|131936|UOB Business Unit|Receptionist|A|300000001720051|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131937|1951/01/01|131937|UOB Business Unit|Receptionist|A|300000002283238|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
