METADATA|Worker|SourceSystemOwner|SourceSystemId|EffectiveStartDate|EffectiveEndDate|PersonNumber|StartDate|DateOfBirth|ActionCode
MERGE|Worker|ALTAHRN01|7213497|2004/01/12|4712/12/31|7213497|2004/01/12|1953/08/16|HIRE
MERGE|Worker|ALTAHRN01|7213707|2015/01/01|4712/12/31|7213707|2015/01/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7214140|1998/05/04|4712/12/31|7214140|1998/05/04|1970/07/30|HIRE
MERGE|Worker|ALTAHRN01|7214141|2014/10/01|4712/12/31|7214141|2014/10/01|1975/04/23|HIRE
MERGE|Worker|ALTAHRN01|7214142|1999/12/31|4712/12/31|7214142|1999/12/31|1976/06/13|HIRE
MERGE|Worker|ALTAHRN01|7214143|2014/12/01|4712/12/31|7214143|2014/12/01|1956/06/30|HIRE
MERGE|Worker|ALTAHRN01|7214226|2008/03/17|4712/12/31|7214226|2008/03/17|1981/02/09|HIRE
MERGE|Worker|ALTAHRN01|7214706|2014/10/01|4712/12/31|7214706|2014/10/01|1969/05/14|HIRE
MERGE|Worker|ALTAHRN01|7214734|2014/10/01|4712/12/31|7214734|2014/10/01|1995/05/22|HIRE
MERGE|Worker|ALTAHRN01|7214735|2008/04/07|4712/12/31|7214735|2008/04/07|1956/12/27|HIRE
MERGE|Worker|ALTAHRN01|7214736|2003/08/04|4712/12/31|7214736|2003/08/04|1992/02/09|HIRE
MERGE|Worker|ALTAHRN01|7214954|1998/02/01|4712/12/31|7214954|1998/02/01|1954/12/23|HIRE
MERGE|Worker|ALTAHRN01|7215206|2002/01/07|4712/12/31|7215206|2002/01/07|1979/10/23|HIRE
MERGE|Worker|ALTAHRN01|7215684|2014/10/01|4712/12/31|7215684|2014/10/01|1985/09/02|HIRE
MERGE|Worker|ALTAHRN01|7215685|2016/12/01|4712/12/31|7215685|2016/12/01|1982/07/30|HIRE
MERGE|Worker|ALTAHRN01|7215686|2016/10/10|4712/12/31|7215686|2016/10/10|1981/02/25|HIRE
MERGE|Worker|ALTAHRN01|7215689|1999/12/31|4712/12/31|7215689|1999/12/31|1969/06/29|HIRE
MERGE|Worker|ALTAHRN01|7215691|2015/02/02|4712/12/31|7215691|2015/02/02|1974/11/15|HIRE
MERGE|Worker|ALTAHRN01|7215730|1999/12/31|4712/12/31|7215730|1999/12/31|1992/05/26|HIRE
MERGE|Worker|ALTAHRN01|7215788|2014/10/01|4712/12/31|7215788|2014/10/01|1989/03/21|HIRE
MERGE|Worker|ALTAHRN01|7215789|2010/08/09|4712/12/31|7215789|2010/08/09|1974/06/05|HIRE
MERGE|Worker|ALTAHRN01|7215790|2016/03/01|4712/12/31|7215790|2016/03/01|1972/03/09|HIRE
MERGE|Worker|ALTAHRN01|7215936|2007/02/01|4712/12/31|7215936|2007/02/01|1991/11/12|HIRE
MERGE|Worker|ALTAHRN01|7215938|2014/10/01|4712/12/31|7215938|2014/10/01|1965/06/19|HIRE
MERGE|Worker|ALTAHRN01|7215939|2012/01/04|4712/12/31|7215939|2012/01/04|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7215983|2014/10/01|4712/12/31|7215983|2014/10/01|1984/06/17|HIRE
MERGE|Worker|ALTAHRN01|7216328|1999/12/31|4712/12/31|7216328|1999/12/31|1979/10/26|HIRE
MERGE|Worker|ALTAHRN01|7216603|2016/01/04|4712/12/31|7216603|2016/01/04|1991/06/10|HIRE
MERGE|Worker|ALTAHRN01|7216604|1999/05/04|4712/12/31|7216604|1999/05/04|1960/04/13|HIRE
MERGE|Worker|ALTAHRN01|7216633|2014/10/01|4712/12/31|7216633|2014/10/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|7216639|2010/06/07|4712/12/31|7216639|2010/06/07|1988/07/07|HIRE
MERGE|Worker|ALTAHRN01|7217323|2014/02/20|4712/12/31|7217323|2014/02/20|1970/12/13|HIRE
MERGE|Worker|ALTAHRN01|7217325|2006/02/13|4712/12/31|7217325|2006/02/13|1984/02/22|HIRE
MERGE|Worker|ALTAHRN01|7217372|2014/10/01|4712/12/31|7217372|2014/10/01|1956/12/15|HIRE
MERGE|Worker|ALTAHRN01|7217613|1997/03/01|4712/12/31|7217613|1997/03/01|1990/12/30|HIRE
MERGE|Worker|ALTAHRN01|7218597|2016/02/01|4712/12/31|7218597|2016/02/01|1969/11/26|HIRE
MERGE|Worker|ALTAHRN01|7218963|2008/02/18|4712/12/31|7218963|2008/02/18|1987/03/15|HIRE
MERGE|Worker|ALTAHRN01|7218965|2014/10/01|4712/12/31|7218965|2014/10/01|1991/05/22|HIRE
MERGE|Worker|ALTAHRN01|7218966|1999/12/31|4712/12/31|7218966|1999/12/31|1983/01/04|HIRE
MERGE|Worker|ALTAHRN01|7219225|2013/12/09|4712/12/31|7219225|2013/12/09|1978/01/08|HIRE
MERGE|Worker|ALTAHRN01|7219572|2000/01/01|4712/12/31|7219572|2000/01/01|1969/09/01|HIRE
MERGE|Worker|ALTAHRN01|7219696|2016/01/04|4712/12/31|7219696|2016/01/04|1971/04/30|HIRE
MERGE|Worker|ALTAHRN01|7219697|2008/04/28|4712/12/31|7219697|2008/04/28|1990/04/19|HIRE
MERGE|Worker|ALTAHRN01|7219870|2011/08/05|4712/12/31|7219870|2011/08/05|1972/03/30|HIRE
MERGE|Worker|ALTAHRN01|7219872|2015/02/02|4712/12/31|7219872|2015/02/02|1978/04/27|HIRE
MERGE|Worker|ALTAHRN01|7219873|2005/01/10|4712/12/31|7219873|2005/01/10|1988/12/21|HIRE
MERGE|Worker|ALTAHRN01|7219874|2014/10/01|4712/12/31|7219874|2014/10/01|1984/01/10|HIRE
MERGE|Worker|ALTAHRN01|7219875|2004/02/02|4712/12/31|7219875|2004/02/02|1987/03/15|HIRE
MERGE|Worker|ALTAHRN01|7219877|1999/12/31|4712/12/31|7219877|1999/12/31|1962/03/05|HIRE
MERGE|Worker|ALTAHRN01|7220182|2005/09/05|4712/12/31|7220182|2005/09/05|1989/04/04|HIRE
MERGE|Worker|ALTAHRN01|7220259|2011/08/01|4712/12/31|7220259|2011/08/01|1993/08/08|HIRE
MERGE|Worker|ALTAHRN01|7220260|2009/06/29|4712/12/31|7220260|2009/06/29|1991/01/09|HIRE
MERGE|Worker|ALTAHRN01|7220804|2005/01/10|4712/12/31|7220804|2005/01/10|1965/09/26|HIRE
MERGE|Worker|ALTAHRN01|7220835|1999/12/31|4712/12/31|7220835|1999/12/31|1967/06/01|HIRE
MERGE|Worker|ALTAHRN01|7220836|2008/05/19|4712/12/31|7220836|2008/05/19|1983/04/09|HIRE
MERGE|Worker|ALTAHRN01|7220837|2004/08/01|4712/12/31|7220837|2004/08/01|1989/01/10|HIRE
MERGE|Worker|ALTAHRN01|7220984|2012/10/29|4712/12/31|7220984|2012/10/29|1969/04/23|HIRE
MERGE|Worker|ALTAHRN01|7220986|2007/01/03|4712/12/31|7220986|2007/01/03|1978/09/12|HIRE
MERGE|Worker|ALTAHRN01|7220987|2014/10/01|4712/12/31|7220987|2014/10/01|1978/08/13|HIRE
MERGE|Worker|ALTAHRN01|7220990|2010/04/01|4712/12/31|7220990|2010/04/01|1977/09/30|HIRE
MERGE|Worker|ALTAHRN01|7220991|2016/08/28|4712/12/31|7220991|2016/08/28|1987/06/02|HIRE
MERGE|Worker|ALTAHRN01|7221199|2014/03/03|4712/12/31|7221199|2014/03/03|1989/02/27|HIRE
MERGE|Worker|ALTAHRN01|7221200|2004/01/01|4712/12/31|7221200|2004/01/01|1972/07/20|HIRE
MERGE|Worker|ALTAHRN01|7221202|2016/07/25|4712/12/31|7221202|2016/07/25|1969/09/05|HIRE
MERGE|Worker|ALTAHRN01|7222943|2016/09/26|4712/12/31|7222943|2016/09/26|1983/09/25|HIRE
MERGE|Worker|ALTAHRN01|7223037|2014/10/01|4712/12/31|7223037|2014/10/01|1977/08/09|HIRE
MERGE|Worker|ALTAHRN01|7223722|2014/10/01|4712/12/31|7223722|2014/10/01|1974/02/05|HIRE
MERGE|Worker|ALTAHRN01|7223723|2016/09/26|4712/12/31|7223723|2016/09/26|1979/08/02|HIRE
MERGE|Worker|ALTAHRN01|7223724|2014/10/01|4712/12/31|7223724|2014/10/01|1950/12/17|HIRE
MERGE|Worker|ALTAHRN01|7223725|2012/01/01|4712/12/31|7223725|2012/01/01|1987/06/22|HIRE
MERGE|Worker|ALTAHRN01|7223726|2012/04/02|4712/12/31|7223726|2012/04/02|1992/05/08|HIRE
MERGE|Worker|ALTAHRN01|7223728|2014/10/01|4712/12/31|7223728|2014/10/01|1987/12/11|HIRE
MERGE|Worker|ALTAHRN01|7224273|2014/09/29|4712/12/31|7224273|2014/09/29|1986/03/30|HIRE
MERGE|Worker|ALTAHRN01|7224503|2011/04/18|4712/12/31|7224503|2011/04/18|1970/11/02|HIRE
MERGE|Worker|ALTAHRN01|7224585|2015/10/26|4712/12/31|7224585|2015/10/26|1955/05/26|HIRE
MERGE|Worker|ALTAHRN01|7224990|2016/01/04|4712/12/31|7224990|2016/01/04|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7224992|2007/12/03|4712/12/31|7224992|2007/12/03|1985/04/25|HIRE
MERGE|Worker|ALTAHRN01|7225329|2001/09/01|4712/12/31|7225329|2001/09/01|1984/08/02|HIRE
MERGE|Worker|ALTAHRN01|7225638|2004/05/01|4712/12/31|7225638|2004/05/01|1985/12/15|HIRE
MERGE|Worker|ALTAHRN01|7225903|2015/10/12|4712/12/31|7225903|2015/10/12|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7225904|2014/01/06|4712/12/31|7225904|2014/01/06|1981/10/08|HIRE
MERGE|Worker|ALTAHRN01|7226236|2017/01/09|4712/12/31|7226236|2017/01/09|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7226973|2014/08/01|4712/12/31|7226973|2014/08/01|1987/07/06|HIRE
MERGE|Worker|ALTAHRN01|7226974|2014/10/01|4712/12/31|7226974|2014/10/01|1981/08/01|HIRE
MERGE|Worker|ALTAHRN01|7227191|2014/10/06|4712/12/31|7227191|2014/10/06|1984/05/09|HIRE
MERGE|Worker|ALTAHRN01|7227192|1998/03/30|4712/12/31|7227192|1998/03/30|1979/09/20|HIRE
MERGE|Worker|ALTAHRN01|7227309|2016/09/26|4712/12/31|7227309|2016/09/26|1971/07/08|HIRE
MERGE|Worker|ALTAHRN01|7227332|2017/01/01|4712/12/31|7227332|2017/01/01|1975/07/03|HIRE
MERGE|Worker|ALTAHRN01|7227333|2016/09/26|4712/12/31|7227333|2016/09/26|1954/03/27|HIRE
MERGE|Worker|ALTAHRN01|7227973|2014/08/18|4712/12/31|7227973|2014/08/18|1966/07/13|HIRE
MERGE|Worker|ALTAHRN01|7227974|2003/01/01|4712/12/31|7227974|2003/01/01|1980/02/12|HIRE
MERGE|Worker|ALTAHRN01|7227975|2000/07/31|4712/12/31|7227975|2000/07/31|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|7228081|2016/09/26|4712/12/31|7228081|2016/09/26|1988/07/23|HIRE
MERGE|Worker|ALTAHRN01|7228245|2015/06/25|4712/12/31|7228245|2015/06/25|1988/01/18|HIRE
MERGE|Worker|ALTAHRN01|7228763|2010/06/01|4712/12/31|7228763|2010/06/01|1964/12/16|HIRE
MERGE|Worker|ALTAHRN01|7228816|2014/10/03|4712/12/31|7228816|2014/10/03|1990/09/13|HIRE
MERGE|Worker|ALTAHRN01|7228818|1999/12/31|4712/12/31|7228818|1999/12/31|1977/03/24|HIRE
MERGE|Worker|ALTAHRN01|7228819|2013/05/13|4712/12/31|7228819|2013/05/13|1981/05/05|HIRE
MERGE|Worker|ALTAHRN01|7228820|2001/12/18|4712/12/31|7228820|2001/12/18|1964/02/20|HIRE
MERGE|Worker|ALTAHRN01|7228823|2000/04/17|4712/12/31|7228823|2000/04/17|1988/10/16|HIRE
MERGE|Worker|ALTAHRN01|7229591|2014/10/01|4712/12/31|7229591|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7229592|2011/09/05|4712/12/31|7229592|2011/09/05|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7229593|2012/09/01|4712/12/31|7229593|2012/09/01|1977/05/18|HIRE
MERGE|Worker|ALTAHRN01|7229615|2016/01/01|4712/12/31|7229615|2016/01/01|1968/09/27|HIRE
MERGE|Worker|ALTAHRN01|7229828|2000/09/01|4712/12/31|7229828|2000/09/01|1989/02/27|HIRE
MERGE|Worker|ALTAHRN01|7230276|2013/10/01|4712/12/31|7230276|2013/10/01|1971/04/30|HIRE
MERGE|Worker|ALTAHRN01|7230277|2011/09/01|4712/12/31|7230277|2011/09/01|1990/11/17|HIRE
MERGE|Worker|ALTAHRN01|7230278|2007/02/26|4712/12/31|7230278|2007/02/26|1989/12/07|HIRE
MERGE|Worker|ALTAHRN01|7230279|2013/04/04|4712/12/31|7230279|2013/04/04|1984/08/19|HIRE
MERGE|Worker|ALTAHRN01|7230282|2011/12/12|4712/12/31|7230282|2011/12/12|1985/02/14|HIRE
MERGE|Worker|ALTAHRN01|7230284|2009/01/05|4712/12/31|7230284|2009/01/05|1978/10/31|HIRE
MERGE|Worker|ALTAHRN01|7230285|2004/01/01|4712/12/31|7230285|2004/01/01|1963/08/09|HIRE
MERGE|Worker|ALTAHRN01|7230774|2014/03/24|4712/12/31|7230774|2014/03/24|1956/12/15|HIRE
MERGE|Worker|ALTAHRN01|7230775|2014/10/01|4712/12/31|7230775|2014/10/01|1977/12/13|HIRE
MERGE|Worker|ALTAHRN01|7230777|2006/02/06|4712/12/31|7230777|2006/02/06|1955/01/14|HIRE
MERGE|Worker|ALTAHRN01|7230778|2003/09/01|4712/12/31|7230778|2003/09/01|1976/12/27|HIRE
MERGE|Worker|ALTAHRN01|7230779|2008/04/07|4712/12/31|7230779|2008/04/07|1989/09/27|HIRE
MERGE|Worker|ALTAHRN01|7230780|2013/09/01|4712/12/31|7230780|2013/09/01|1984/03/20|HIRE
MERGE|Worker|ALTAHRN01|7230782|1995/10/02|4712/12/31|7230782|1995/10/02|1958/05/26|HIRE
MERGE|Worker|ALTAHRN01|7230956|2014/09/01|4712/12/31|7230956|2014/09/01|1991/04/09|HIRE
MERGE|Worker|ALTAHRN01|7230973|2013/10/01|4712/12/31|7230973|2013/10/01|1980/08/10|HIRE
MERGE|Worker|ALTAHRN01|7231266|2009/09/21|4712/12/31|7231266|2009/09/21|1985/07/07|HIRE
MERGE|Worker|ALTAHRN01|7233923|2002/01/01|4712/12/31|7233923|2002/01/01|1956/12/15|HIRE
MERGE|Worker|ALTAHRN01|7233925|2015/01/12|4712/12/31|7233925|2015/01/12|1987/02/22|HIRE
MERGE|Worker|ALTAHRN01|7233926|1999/12/31|4712/12/31|7233926|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7234117|2014/02/03|4712/12/31|7234117|2014/02/03|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7234118|2016/10/02|4712/12/31|7234118|2016/10/02|1982/08/20|HIRE
MERGE|Worker|ALTAHRN01|7234119|2016/05/23|4712/12/31|7234119|2016/05/23|1974/12/18|HIRE
MERGE|Worker|ALTAHRN01|7234122|2013/08/12|4712/12/31|7234122|2013/08/12|1985/11/13|HIRE
MERGE|Worker|ALTAHRN01|7234123|2014/10/01|4712/12/31|7234123|2014/10/01|1970/12/18|HIRE
MERGE|Worker|ALTAHRN01|7234256|2015/01/19|4712/12/31|7234256|2015/01/19|1981/05/03|HIRE
MERGE|Worker|ALTAHRN01|7234260|1997/11/10|4712/12/31|7234260|1997/11/10|1969/01/19|HIRE
MERGE|Worker|ALTAHRN01|7234399|2012/04/16|4712/12/31|7234399|2012/04/16|1964/05/15|HIRE
MERGE|Worker|ALTAHRN01|7234400|2016/10/10|4712/12/31|7234400|2016/10/10|1968/03/13|HIRE
MERGE|Worker|ALTAHRN01|7234429|2008/03/10|4712/12/31|7234429|2008/03/10|1985/04/25|HIRE
MERGE|Worker|ALTAHRN01|7234512|2016/04/25|4712/12/31|7234512|2016/04/25|1968/02/06|HIRE
MERGE|Worker|ALTAHRN01|7234513|2016/09/26|4712/12/31|7234513|2016/09/26|1977/09/04|HIRE
MERGE|Worker|ALTAHRN01|7234514|2016/06/01|4712/12/31|7234514|2016/06/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|7234547|2014/11/26|4712/12/31|7234547|2014/11/26|1978/05/17|HIRE
MERGE|Worker|ALTAHRN01|7235048|2010/02/10|4712/12/31|7235048|2010/02/10|1948/03/23|HIRE
MERGE|Worker|ALTAHRN01|7235049|2015/07/13|4712/12/31|7235049|2015/07/13|1990/04/12|HIRE
MERGE|Worker|ALTAHRN01|7235050|2003/09/17|4712/12/31|7235050|2003/09/17|1980/08/01|HIRE
MERGE|Worker|ALTAHRN01|7235052|2016/09/26|4712/12/31|7235052|2016/09/26|1992/06/04|HIRE
MERGE|Worker|ALTAHRN01|7235054|2005/06/06|4712/12/31|7235054|2005/06/06|1971/03/01|HIRE
MERGE|Worker|ALTAHRN01|7235055|2016/02/01|4712/12/31|7235055|2016/02/01|1978/10/20|HIRE
MERGE|Worker|ALTAHRN01|7235095|2014/10/01|4712/12/31|7235095|2014/10/01|1958/12/15|HIRE
MERGE|Worker|ALTAHRN01|7235275|1999/10/11|4712/12/31|7235275|1999/10/11|1983/03/09|HIRE
MERGE|Worker|ALTAHRN01|7231551|2002/09/16|4712/12/31|7231551|2002/09/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7231552|2004/08/16|4712/12/31|7231552|2004/08/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7231553|2012/09/14|4712/12/31|7231553|2012/09/14|1977/12/13|HIRE
MERGE|Worker|ALTAHRN01|7231697|2010/01/11|4712/12/31|7231697|2010/01/11|1967/11/01|HIRE
MERGE|Worker|ALTAHRN01|7231771|2013/10/01|4712/12/31|7231771|2013/10/01|1982/05/14|HIRE
MERGE|Worker|ALTAHRN01|7231772|2014/10/01|4712/12/31|7231772|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7232445|2009/05/05|4712/12/31|7232445|2009/05/05|1990/12/31|HIRE
MERGE|Worker|ALTAHRN01|7232446|2007/05/29|4712/12/31|7232446|2007/05/29|1962/12/16|HIRE
MERGE|Worker|ALTAHRN01|7232632|1999/05/17|4712/12/31|7232632|1999/05/17|1955/10/28|HIRE
MERGE|Worker|ALTAHRN01|7232633|2005/04/11|4712/12/31|7232633|2005/04/11|1991/05/03|HIRE
MERGE|Worker|ALTAHRN01|7232634|2011/10/30|4712/12/31|7232634|2011/10/30|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7232635|2017/01/09|4712/12/31|7232635|2017/01/09|1957/12/09|HIRE
MERGE|Worker|ALTAHRN01|7232637|2014/10/01|4712/12/31|7232637|2014/10/01|1987/10/01|HIRE
MERGE|Worker|ALTAHRN01|7232638|2013/07/29|4712/12/31|7232638|2013/07/29|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7232640|2014/08/26|4712/12/31|7232640|2014/08/26|1991/11/12|HIRE
MERGE|Worker|ALTAHRN01|7232641|2015/11/09|4712/12/31|7232641|2015/11/09|1975/12/15|HIRE
MERGE|Worker|ALTAHRN01|7232651|2014/10/01|4712/12/31|7232651|2014/10/01|1966/08/30|HIRE
MERGE|Worker|ALTAHRN01|7232911|2013/08/01|4712/12/31|7232911|2013/08/01|1984/05/31|HIRE
MERGE|Worker|ALTAHRN01|7232913|2013/09/16|4712/12/31|7232913|2013/09/16|1968/07/12|HIRE
MERGE|Worker|ALTAHRN01|7233162|2015/12/07|4712/12/31|7233162|2015/12/07|1983/01/10|HIRE
MERGE|Worker|ALTAHRN01|7233164|1999/12/31|4712/12/31|7233164|1999/12/31|1974/10/09|HIRE
MERGE|Worker|ALTAHRN01|7233165|2006/02/20|4712/12/31|7233165|2006/02/20|1974/07/06|HIRE
MERGE|Worker|ALTAHRN01|7233183|2008/10/13|4712/12/31|7233183|2008/10/13|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7233184|2007/11/01|4712/12/31|7233184|2007/11/01|1986/08/13|HIRE
MERGE|Worker|ALTAHRN01|7233208|2014/01/07|4712/12/31|7233208|2014/01/07|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7233922|2007/06/11|4712/12/31|7233922|2007/06/11|1989/03/03|HIRE
MERGE|Worker|ALTAHRN01|7235476|2002/09/16|4712/12/31|7235476|2002/09/16|1982/02/19|HIRE
MERGE|Worker|ALTAHRN01|7235481|2016/08/03|4712/12/31|7235481|2016/08/03|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7235482|2000/02/01|4712/12/31|7235482|2000/02/01|1984/06/25|HIRE
MERGE|Worker|ALTAHRN01|7235610|2015/02/01|4712/12/31|7235610|2015/02/01|1989/11/02|HIRE
MERGE|Worker|ALTAHRN01|7235611|2015/10/12|4712/12/31|7235611|2015/10/12|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7235665|2016/03/07|4712/12/31|7235665|2016/03/07|1988/02/18|HIRE
MERGE|Worker|ALTAHRN01|7235666|2006/11/06|4712/12/31|7235666|2006/11/06|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7235667|2001/03/13|4712/12/31|7235667|2001/03/13|1960/02/15|HIRE
MERGE|Worker|ALTAHRN01|7235668|2015/09/01|4712/12/31|7235668|2015/09/01|1961/01/15|HIRE
MERGE|Worker|ALTAHRN01|7235669|2014/08/01|4712/12/31|7235669|2014/08/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7235670|2008/09/01|4712/12/31|7235670|2008/09/01|1977/08/09|HIRE
MERGE|Worker|ALTAHRN01|7235671|1999/12/31|4712/12/31|7235671|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7235672|2014/10/01|4712/12/31|7235672|2014/10/01|1948/09/16|HIRE
MERGE|Worker|ALTAHRN01|7235673|2016/04/01|4712/12/31|7235673|2016/04/01|1990/01/08|HIRE
MERGE|Worker|ALTAHRN01|7235675|2008/04/07|4712/12/31|7235675|2008/04/07|1948/09/16|HIRE
MERGE|Worker|ALTAHRN01|7235677|2011/02/07|4712/12/31|7235677|2011/02/07|1961/09/04|HIRE
MERGE|Worker|ALTAHRN01|7235680|2001/04/23|4712/12/31|7235680|2001/04/23|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7235977|2013/11/04|4712/12/31|7235977|2013/11/04|1970/12/29|HIRE
MERGE|Worker|ALTAHRN01|7236177|2011/08/01|4712/12/31|7236177|2011/08/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7236201|2004/03/01|4712/12/31|7236201|2004/03/01|1957/01/25|HIRE
MERGE|Worker|ALTAHRN01|7236266|2015/03/23|4712/12/31|7236266|2015/03/23|1983/11/22|HIRE
MERGE|Worker|ALTAHRN01|7236267|2011/10/04|4712/12/31|7236267|2011/10/04|1979/06/04|HIRE
MERGE|Worker|ALTAHRN01|7236268|2013/08/01|4712/12/31|7236268|2013/08/01|1996/02/11|HIRE
MERGE|Worker|ALTAHRN01|7236270|2016/01/01|4712/12/31|7236270|2016/01/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7236271|2011/09/26|4712/12/31|7236271|2011/09/26|1969/02/15|HIRE
MERGE|Worker|ALTAHRN01|7236428|2016/09/26|4712/12/31|7236428|2016/09/26|1974/03/27|HIRE
MERGE|Worker|ALTAHRN01|7236442|2000/02/01|4712/12/31|7236442|2000/02/01|1991/03/31|HIRE
MERGE|Worker|ALTAHRN01|7236445|2012/08/01|4712/12/31|7236445|2012/08/01|1966/11/30|HIRE
MERGE|Worker|ALTAHRN01|7236446|2014/08/01|4712/12/31|7236446|2014/08/01|1986/09/19|HIRE
MERGE|Worker|ALTAHRN01|7236447|2016/09/26|4712/12/31|7236447|2016/09/26|1968/10/28|HIRE
MERGE|Worker|ALTAHRN01|7236448|2000/09/04|4712/12/31|7236448|2000/09/04|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7236471|2016/02/15|4712/12/31|7236471|2016/02/15|1976/07/08|HIRE
MERGE|Worker|ALTAHRN01|7236472|2007/10/08|4712/12/31|7236472|2007/10/08|1985/12/15|HIRE
MERGE|Worker|ALTAHRN01|7236676|1999/12/31|4712/12/31|7236676|1999/12/31|1980/03/20|HIRE
MERGE|Worker|ALTAHRN01|7236677|2015/04/22|4712/12/31|7236677|2015/04/22|1973/02/07|HIRE
MERGE|Worker|ALTAHRN01|7236680|2015/03/05|4712/12/31|7236680|2015/03/05|1987/06/30|HIRE
MERGE|Worker|ALTAHRN01|7236681|2014/10/01|4712/12/31|7236681|2014/10/01|1986/03/27|HIRE
MERGE|Worker|ALTAHRN01|7236772|2005/04/04|4712/12/31|7236772|2005/04/04|1964/08/25|HIRE
MERGE|Worker|ALTAHRN01|7236775|2014/10/01|4712/12/31|7236775|2014/10/01|1970/01/01|HIRE
MERGE|Worker|ALTAHRN01|7236778|2014/10/01|4712/12/31|7236778|2014/10/01|1991/08/29|HIRE
MERGE|Worker|ALTAHRN01|7237142|2014/09/04|4712/12/31|7237142|2014/09/04|1959/06/29|HIRE
MERGE|Worker|ALTAHRN01|7237143|2001/09/01|4712/12/31|7237143|2001/09/01|1982/11/22|HIRE
MERGE|Worker|ALTAHRN01|7237223|2013/10/01|4712/12/31|7237223|2013/10/01|1982/06/17|HIRE
MERGE|Worker|ALTAHRN01|7237224|2012/01/30|4712/12/31|7237224|2012/01/30|1978/03/30|HIRE
MERGE|Worker|ALTAHRN01|7237226|2015/09/14|4712/12/31|7237226|2015/09/14|1962/02/25|HIRE
MERGE|Worker|ALTAHRN01|7237227|2016/09/26|4712/12/31|7237227|2016/09/26|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7237230|1999/12/31|4712/12/31|7237230|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7237618|2005/01/24|4712/12/31|7237618|2005/01/24|1980/03/11|HIRE
MERGE|Worker|ALTAHRN01|7237623|2015/12/03|4712/12/31|7237623|2015/12/03|1962/04/06|HIRE
MERGE|Worker|ALTAHRN01|7237640|2004/01/01|4712/12/31|7237640|2004/01/01|1979/08/09|HIRE
MERGE|Worker|ALTAHRN01|7237777|2016/12/01|4712/12/31|7237777|2016/12/01|1959/03/18|HIRE
MERGE|Worker|ALTAHRN01|7237778|1998/05/11|4712/12/31|7237778|1998/05/11|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7237898|2006/03/06|4712/12/31|7237898|2006/03/06|1994/04/02|HIRE
MERGE|Worker|ALTAHRN01|7237899|2008/02/11|4712/12/31|7237899|2008/02/11|1976/04/14|HIRE
MERGE|Worker|ALTAHRN01|7237900|2004/11/01|4712/12/31|7237900|2004/11/01|1957/11/22|HIRE
MERGE|Worker|ALTAHRN01|7237901|2012/10/08|4712/12/31|7237901|2012/10/08|1985/11/06|HIRE
MERGE|Worker|ALTAHRN01|7237902|2005/09/01|4712/12/31|7237902|2005/09/01|1978/03/30|HIRE
MERGE|Worker|ALTAHRN01|7237904|2001/09/01|4712/12/31|7237904|2001/09/01|1988/04/12|HIRE
MERGE|Worker|ALTAHRN01|7237991|2016/09/26|4712/12/31|7237991|2016/09/26|1964/10/22|HIRE
MERGE|Worker|ALTAHRN01|7237992|2014/01/13|4712/12/31|7237992|2014/01/13|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7238088|2001/10/22|4712/12/31|7238088|2001/10/22|1972/05/01|HIRE
MERGE|Worker|ALTAHRN01|7238402|2006/04/24|4712/12/31|7238402|2006/04/24|1986/02/11|HIRE
MERGE|Worker|ALTAHRN01|7238404|1999/12/31|4712/12/31|7238404|1999/12/31|1984/08/17|HIRE
