METADATA|PersonCitizenship|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|DateFrom|DateTo|LegislationCode|CitizenshipStatus
MERGE|PersonCitizenship|ALTAHRN01|6634911_CITIZEN|6634911|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6635736_CITIZEN|6635736|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6635994_CITIZEN|6635994|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636104_CITIZEN|6636104|1989/12/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636143_CITIZEN|6636143|1984/01/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636521_CITIZEN|6636521|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636530_CITIZEN|6636530|1975/01/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636744_CITIZEN|6636744|1958/10/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636830_CITIZEN|6636830|1988/11/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6636901_CITIZEN|6636901|1957/01/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6637077_CITIZEN|6637077|1964/04/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6637124_CITIZEN|6637124|1983/04/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6637275_CITIZEN|6637275|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6637356_CITIZEN|6637356|1986/12/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6637659_CITIZEN|6637659|1985/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6637660_CITIZEN|6637660|1982/07/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6638172_CITIZEN|6638172|1966/06/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6638237_CITIZEN|6638237|1967/07/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6638318_CITIZEN|6638318|1990/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6638631_CITIZEN|6638631|1966/05/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6638633_CITIZEN|6638633|1963/06/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6638842_CITIZEN|6638842|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6639427_CITIZEN|6639427|1986/09/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6639452_CITIZEN|6639452|1986/05/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6639453_CITIZEN|6639453|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6639694_CITIZEN|6639694|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6639924_CITIZEN|6639924|1986/06/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640223_CITIZEN|6640223|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640224_CITIZEN|6640224|1964/11/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640447_CITIZEN|6640447|1971/10/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640448_CITIZEN|6640448|1968/08/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640588_CITIZEN|6640588|1973/11/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640589_CITIZEN|6640589|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640591_CITIZEN|6640591|1960/02/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640882_CITIZEN|6640882|1973/08/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6640933_CITIZEN|6640933|1966/01/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6641168_CITIZEN|6641168|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6641444_CITIZEN|6641444|1982/06/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6641453_CITIZEN|6641453|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6641526_CITIZEN|6641526|1984/08/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6641664_CITIZEN|6641664|1966/04/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642033_CITIZEN|6642033|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642137_CITIZEN|6642137|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642138_CITIZEN|6642138|1967/10/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642241_CITIZEN|6642241|1970/04/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642262_CITIZEN|6642262|1984/05/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642308_CITIZEN|6642308|1979/08/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642419_CITIZEN|6642419|1966/07/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642431_CITIZEN|6642431|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642501_CITIZEN|6642501|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642702_CITIZEN|6642702|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642722_CITIZEN|6642722|1957/01/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642851_CITIZEN|6642851|1980/05/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642852_CITIZEN|6642852|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642956_CITIZEN|6642956|1974/06/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6642957_CITIZEN|6642957|1969/01/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643047_CITIZEN|6643047|1969/04/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643048_CITIZEN|6643048|1972/04/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643050_CITIZEN|6643050|1962/02/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643052_CITIZEN|6643052|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643053_CITIZEN|6643053|1978/01/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643125_CITIZEN|6643125|1991/07/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643328_CITIZEN|6643328|1987/06/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643335_CITIZEN|6643335|1974/09/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643336_CITIZEN|6643336|1964/03/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643434_CITIZEN|6643434|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643481_CITIZEN|6643481|1962/11/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643570_CITIZEN|6643570|1985/06/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643572_CITIZEN|6643572|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643701_CITIZEN|6643701|1979/08/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643725_CITIZEN|6643725|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643750_CITIZEN|6643750|1983/12/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643753_CITIZEN|6643753|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643979_CITIZEN|6643979|1975/05/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6643981_CITIZEN|6643981|1975/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644056_CITIZEN|6644056|1990/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644148_CITIZEN|6644148|1957/11/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644226_CITIZEN|6644226|1977/05/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644321_CITIZEN|6644321|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644322_CITIZEN|6644322|1983/01/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644396_CITIZEN|6644396|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644503_CITIZEN|6644503|1990/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6644552_CITIZEN|6644552|1964/12/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645008_CITIZEN|6645008|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645011_CITIZEN|6645011|1976/12/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645282_CITIZEN|6645282|1971/05/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645302_CITIZEN|6645302|1981/01/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645437_CITIZEN|6645437|1975/05/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645440_CITIZEN|6645440|1960/03/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645613_CITIZEN|6645613|1971/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6645848_CITIZEN|6645848|1968/07/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6646032_CITIZEN|6646032|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6646034_CITIZEN|6646034|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6646036_CITIZEN|6646036|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6646486_CITIZEN|6646486|1948/01/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6646625_CITIZEN|6646625|1979/09/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6647157_CITIZEN|6647157|1986/09/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6647550_CITIZEN|6647550|1963/11/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6648289_CITIZEN|6648289|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6648360_CITIZEN|6648360|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6648579_CITIZEN|6648579|1992/01/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6648668_CITIZEN|6648668|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6648789_CITIZEN|6648789|1990/07/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6649111_CITIZEN|6649111|1968/10/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6649294_CITIZEN|6649294|1986/12/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6649938_CITIZEN|6649938|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6650266_CITIZEN|6650266|1983/09/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6650514_CITIZEN|6650514|1966/07/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6650538_CITIZEN|6650538|1979/07/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6651495_CITIZEN|6651495|1971/09/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6653491_CITIZEN|6653491|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6654384_CITIZEN|6654384|1981/08/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6654627_CITIZEN|6654627|1982/01/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655007_CITIZEN|6655007|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655009_CITIZEN|6655009|1982/08/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655022_CITIZEN|6655022|1977/11/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655098_CITIZEN|6655098|1956/12/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655157_CITIZEN|6655157|1956/03/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655160_CITIZEN|6655160|1989/11/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655592_CITIZEN|6655592|1984/08/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6655922_CITIZEN|6655922|1966/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6656559_CITIZEN|6656559|1986/07/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6657098_CITIZEN|6657098|1970/11/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6657396_CITIZEN|6657396|1985/07/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6657781_CITIZEN|6657781|1979/08/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6658279_CITIZEN|6658279|1984/03/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6658280_CITIZEN|6658280|1966/01/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6658798_CITIZEN|6658798|1980/02/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6659222_CITIZEN|6659222|1954/01/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6659251_CITIZEN|6659251|1989/07/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6659455_CITIZEN|6659455|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6660020_CITIZEN|6660020|1964/11/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6660102_CITIZEN|6660102|1989/04/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6661627_CITIZEN|6661627|1984/08/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6662457_CITIZEN|6662457|1993/03/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6663113_CITIZEN|6663113|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6663129_CITIZEN|6663129|1958/08/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6663977_CITIZEN|6663977|1964/10/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6664990_CITIZEN|6664990|1988/03/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6665105_CITIZEN|6665105|1961/03/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6666154_CITIZEN|6666154|1982/06/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6666372_CITIZEN|6666372|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6666936_CITIZEN|6666936|1970/10/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6667295_CITIZEN|6667295|1972/04/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6667928_CITIZEN|6667928|1964/08/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6668302_CITIZEN|6668302|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6670381_CITIZEN|6670381|1966/07/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6671026_CITIZEN|6671026|1964/07/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6672572_CITIZEN|6672572|1974/10/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6672827_CITIZEN|6672827|1971/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6673153_CITIZEN|6673153|1982/12/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6673313_CITIZEN|6673313|1969/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6673397_CITIZEN|6673397|1986/10/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6673406_CITIZEN|6673406|1987/09/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6675348_CITIZEN|6675348|1980/07/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6675349_CITIZEN|6675349|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6677208_CITIZEN|6677208|1966/07/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6677707_CITIZEN|6677707|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6677709_CITIZEN|6677709|1975/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6677711_CITIZEN|6677711|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6677714_CITIZEN|6677714|1961/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6677760_CITIZEN|6677760|1976/07/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6678390_CITIZEN|6678390|1989/10/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6678391_CITIZEN|6678391|1986/04/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6679665_CITIZEN|6679665|1975/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6680082_CITIZEN|6680082|1958/09/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6681007_CITIZEN|6681007|1969/11/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6681248_CITIZEN|6681248|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682050_CITIZEN|6682050|1984/08/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682054_CITIZEN|6682054|1974/06/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682057_CITIZEN|6682057|1983/07/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682078_CITIZEN|6682078|1989/03/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682211_CITIZEN|6682211|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682531_CITIZEN|6682531|1953/10/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682578_CITIZEN|6682578|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682732_CITIZEN|6682732|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6682776_CITIZEN|6682776|1985/07/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6683746_CITIZEN|6683746|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6683747_CITIZEN|6683747|1954/05/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6683748_CITIZEN|6683748|1956/06/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6683749_CITIZEN|6683749|1984/04/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6683750_CITIZEN|6683750|1955/04/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6683799_CITIZEN|6683799|1977/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6684635_CITIZEN|6684635|1979/04/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6685578_CITIZEN|6685578|1976/10/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6686622_CITIZEN|6686622|1971/03/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6688438_CITIZEN|6688438|1986/09/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6689124_CITIZEN|6689124|1991/08/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6689714_CITIZEN|6689714|1984/07/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6690476_CITIZEN|6690476|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6691003_CITIZEN|6691003|1977/10/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6691005_CITIZEN|6691005|1970/07/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6691007_CITIZEN|6691007|1968/08/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6691008_CITIZEN|6691008|1987/10/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6691929_CITIZEN|6691929|1972/06/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6692140_CITIZEN|6692140|1971/09/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6692160_CITIZEN|6692160|1977/06/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6693397_CITIZEN|6693397|1955/02/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6693539_CITIZEN|6693539|1965/10/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6693862_CITIZEN|6693862|1959/06/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6694648_CITIZEN|6694648|1984/01/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6694852_CITIZEN|6694852|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6695025_CITIZEN|6695025|1991/04/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6695173_CITIZEN|6695173|1979/04/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6695668_CITIZEN|6695668|1977/01/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6695677_CITIZEN|6695677|1986/12/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6695832_CITIZEN|6695832|1958/03/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6696270_CITIZEN|6696270|1990/01/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6696644_CITIZEN|6696644|1990/06/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6696731_CITIZEN|6696731|1978/08/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6696873_CITIZEN|6696873|1980/09/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6696902_CITIZEN|6696902|1957/11/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6696929_CITIZEN|6696929|1958/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6697174_CITIZEN|6697174|1951/09/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6697195_CITIZEN|6697195|1969/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6697658_CITIZEN|6697658|1956/03/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6697742_CITIZEN|6697742|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6697767_CITIZEN|6697767|1984/02/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6697773_CITIZEN|6697773|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6698023_CITIZEN|6698023|1967/03/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6698472_CITIZEN|6698472|1985/09/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6698581_CITIZEN|6698581|1976/08/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6698763_CITIZEN|6698763|1983/12/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6698989_CITIZEN|6698989|1983/04/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6699423_CITIZEN|6699423|1953/04/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6699456_CITIZEN|6699456|1984/05/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6699547_CITIZEN|6699547|1958/10/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6699811_CITIZEN|6699811|1975/02/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6699976_CITIZEN|6699976|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700245_CITIZEN|6700245|1962/08/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700466_CITIZEN|6700466|1954/05/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700467_CITIZEN|6700467|1977/08/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700469_CITIZEN|6700469|1973/08/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700812_CITIZEN|6700812|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700973_CITIZEN|6700973|1960/10/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6700974_CITIZEN|6700974|1950/02/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6701261_CITIZEN|6701261|1983/07/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6701262_CITIZEN|6701262|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6701263_CITIZEN|6701263|1989/07/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6701795_CITIZEN|6701795|1978/09/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6702189_CITIZEN|6702189|1976/07/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6702190_CITIZEN|6702190|1990/07/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6702191_CITIZEN|6702191|1970/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6702193_CITIZEN|6702193|1957/10/08|4712/12/31|GB|A
